run,size,ratio,sampling_time_s,total_time_s
1,500,2.7949145748867505,0.026766200000565732,0.21195069999885163
2,500,2.39332348937133,0.02535179999904358,0.20153389999904903
3,500,4.464463963198939,0.029637899999215733,0.2186178000010841
4,500,2.007760798451282,0.028059299998858478,0.24032340000121621
5,500,1.5655743494726884,0.02455039999767905,0.4251890999985335
6,500,4.054109856380267,0.028953000000910833,0.3070469999984198
7,500,3.773093004505302,0.02957550000064657,0.4601567000026989
8,500,2.301505072591868,0.029281199997058138,0.28726649999953224
9,500,1.2925564508183307,0.030258500002673827,0.34417540000140434
10,500,1.6020687097627273,0.031386899998324225,0.3164886000013212
11,500,2.4041693525316528,0.027541899999050656,0.26250599999912083
12,500,1.72616028142873,0.02300169999944046,0.2561916000013298
13,500,5.237434644550947,0.02445790000274428,0.27094600000054925
14,500,2.192601938765824,0.026025399998616194,0.25467270000081044
15,500,2.480084896772919,0.027899900000193156,0.29023070000039297
16,500,2.96692349741696,0.02391459999853396,0.2719467999995686
17,500,1.6341005745380393,0.024052799999481067,0.35328499999741325
18,500,4.835565385539998,0.02277200000025914,0.3248711000014737
19,500,3.610141934327223,0.025189799998770468,0.31704760000138776
20,500,1.9566647443229064,0.028052199999365257,0.3094880999997258
21,500,2.211588164463456,0.023944200002006255,0.29557780000322964
1,1000,1.3108329203159106,0.028615899998840177,0.37801799999942887
2,1000,1.5514711962148313,0.029864100000850158,0.366830500002834
3,1000,1.1257866554891514,0.028454300001612864,0.34789720000117086
4,1000,1.2914994392451733,0.042199799998343224,0.4514711999981955
5,1000,1.5398296461626173,0.03479909999805386,0.3676516999985324
6,1000,1.6090546178041927,0.03041509999820846,0.3229457999987062
7,1000,1.8215361201244864,0.033440999999584164,0.4229383999991114
8,1000,1.213912966056678,0.02172190000055707,0.3378913999986253
9,1000,1.485353061674516,0.03141680000044289,0.34499420000065584
10,1000,1.5210413040106705,0.029967200000101002,0.3327449999997043
11,1000,1.470728064243387,0.02999149999959627,0.35958709999977145
12,1000,1.5300997961328557,0.02648810000027879,0.34152809999795863
13,1000,1.332610094458001,0.03410799999983283,0.4023570999997901
14,1000,1.5326338364286451,0.031817300001421245,0.37267440000141505
15,1000,1.3629075110870372,0.030866200002492405,0.3697795000007318
16,1000,1.4755235234956552,0.027768700001615798,0.3223662999989756
17,1000,1.7098028322223247,0.02885699999751523,0.30965139999898383
18,1000,1.4437032545403818,0.026484500001970446,0.2771736000031524
19,1000,1.7139967113232437,0.029213400001026457,0.3192248000013933
20,1000,1.3084771478551551,0.03055549999771756,0.34701359999962733
21,1000,1.2385774810382415,0.029615999999805354,0.3715023000004294
1,1500,1.3263487824638363,0.03433990000121412,0.38791800000035437
2,1500,1.41663183892472,0.03306750000047032,0.434371999999712
3,1500,1.2020107226881613,0.026783199999044882,0.3672757000022102
4,1500,1.291950983874208,0.029086100003041793,0.4091599000021233
5,1500,1.278702259272251,0.030740400001377566,0.43774190000112867
6,1500,1.478688826456596,0.04242779999913182,0.4448157999977411
7,1500,1.2037839641388064,0.03521350000301027,0.4428326000015659
8,1500,1.4071922871568217,0.04137310000078287,0.431525200001488
9,1500,1.1770678097503393,0.03989240000009886,0.5205352999983006
10,1500,1.2233681420535742,0.03378800000064075,0.48671290000129375
11,1500,1.3008080478553716,0.028089600000384962,0.38268609999795444
12,1500,1.2530652191340652,0.039174899997306056,0.3584914999992179
13,1500,1.3122548354314654,0.0282788000004075,0.340029200000572
14,1500,1.1502574305700224,0.03861440000036964,0.3765101000026334
15,1500,1.2349542242352314,0.03142840000145952,0.5049424000026193
16,1500,1.4089220547517873,0.02896839999812073,0.4108004000008805
17,1500,1.2329061958192575,0.03434400000332971,0.44104409999999916
18,1500,1.2788418785019355,0.030663400000776164,0.4229163999989396
19,1500,1.316875007195775,0.029933100002381252,0.42412229999899864
20,1500,1.1747269736019577,0.02794279999943683,0.4165305000024091
21,1500,1.4099337228700959,0.02473670000108541,0.4049063999991631
