run,size,ratio,sampling_time_s,total_time_s
1,500,6926.552526591644,140.73909439999989,141.77688370000033
2,500,66.12896737262713,141.63510459999998,143.0652257999991
3,500,1788214.8511415573,134.92284760000075,135.06663910000134
4,500,35588.06283888551,140.0107036999998,140.11587659999896
5,500,46.75615228249506,147.1716591000004,148.10117549999995
1,1000,12.924241418924748,143.68006679999962,144.60955970000032
2,1000,5.161265804653812,147.1257998000001,148.01516749999973
3,1000,2.8501393326018785,143.21099420000064,144.14308159999928
4,1000,4.458017623670772,140.2611979000012,140.9171776000003
5,1000,132.38300856497224,133.42554910000035,134.1833088000003
1,1500,2.7007191631569136,132.68049879999853,133.4288953999985
2,1500,2.4927614619719827,134.78699910000068,135.4834479000001
3,1500,4.672103387599118,131.31764029999977,132.0605118000003
4,1500,14.889531491070224,133.65904070000033,134.48224779999873
5,1500,1152.410936142084,137.51258869999947,138.3251767999991
1,2000,2.7912991214758294,133.3012861999996,134.13275889999932
2,2000,2.0197245627345115,134.2284552000001,135.12810639999952
3,2000,5.147961084569962,135.61012180000034,136.6004479000003
4,2000,1.410427723529036,133.86659099999997,134.6261314000003
5,2000,4.248735053996297,140.0179661000002,141.23548820000178
1,2500,1.337721495779988,136.39210060000005,137.2498070999991
2,2500,1.9592279004004176,132.5552957,133.68354630000067
3,2500,2.5162900764810536,134.3974145000011,135.35559980000107
4,2500,2.7538731321017966,140.61890570000105,141.5237648000002
5,2500,4.957187562662427,137.8897831000013,138.82605520000106
1,3000,9.859045736634767,138.78821040000003,139.8377887000006
2,3000,1.363818686403367,130.18095549999998,131.2763369000004
3,3000,44.18944975585627,142.5618427999998,143.67951940000057
4,3000,5.482585246596459,130.80392149999898,131.79580199999873
5,3000,1.9066255589494767,133.38592849999986,134.5145827999986
1,3500,1.5823017949457054,138.06148100000064,139.3330401000003
2,3500,9.613925400705122,139.84209819999887,140.87092439999833
3,3500,53.94837888016227,135.93679879999945,137.15372639999987
4,3500,4.914033642225817,132.08430809999845,133.19606669999848
5,3500,3.5132559127462115,134.8821953000006,136.1355825999999
1,4000,1.1076932689322223,139.7577414999996,140.9842924000004
2,4000,2.913569313558473,147.39953849999984,148.6927538
3,4000,1.1483214959426526,153.22933489999923,154.36354909999864
4,4000,1.1351539610925852,151.50416380000024,153.19658789999994
5,4000,1.1293523752320371,147.6443932000002,148.88718470000094
1,4500,1.308584524073387,149.44466300000022,150.87773659999948
2,4500,1.2478967154839735,145.20343580000008,146.62500799999907
3,4500,42.77404926792141,150.40782109999964,152.0770794
4,4500,1.9416777131319123,149.53368480000063,150.8756957000005
5,4500,5.52876685540579,150.5451232000014,152.3622178000005
1,5000,1.3977890388016112,146.1549374999995,147.86641670000063
2,5000,6.536408712750851,143.017512800001,144.45496150000145
3,5000,1.1719960755653391,145.03234390000034,147.01594470000055
4,5000,1.2144106860134845,135.73748460000024,137.40245180000056
5,5000,13.335176257668664,153.06325240000115,154.58537419999993
1,5500,1.145498931672913,153.04422069999964,154.76965259999997
2,5500,5.626315502663165,150.4965630000006,152.51057199999923
3,5500,13.909194522696541,131.36413230000107,132.8541341
4,5500,1.1203495915782444,131.62803350000104,133.10488609999993
5,5500,1.1376048450480185,133.84621320000042,135.60541469999953
1,6000,50.719938393866364,133.15437209999982,134.96705259999908
2,6000,14.241480242081616,138.08037030000014,139.71869809999953
3,6000,27.709667221436415,141.33403349999935,142.83281669999997
4,6000,15.396871114105721,143.0037744000001,144.81628590000037
5,6000,1.1268268555876102,143.3390933999999,145.4052958000011
1,6500,1.2190698798892803,133.08509980000053,134.94964860000073
2,6500,1.1176977123109781,137.77609099999972,139.78992649999964
