run,size,matrix_norm
5,1000,22.738449351820307
5,2000,11.27633608419399
5,3000,10.348461660638566
5,4000,13.55261135072888
5,5000,3.4211018036537926
5,6000,1.556028824055574
5,7000,4.013567408897098
5,8000,1.3905301424194147
5,9000,1.1734096054673215
5,10000,1.004904229659661
5,11000,0.6705226268526127
5,12000,0.6227036744543085
5,13000,1.4195452992144424
5,14000,0.9914653649464604
5,15000,1.4354248916725223
5,16000,0.379951843840033
5,17000,0.5707437949416313
5,18000,0.3006887378262527
5,19000,0.5588513469968549
5,20000,2.8882955833280164
5,21000,0.4794862729397563
5,22000,0.9039945087794521
5,23000,1.729638442536541
5,24000,0.31476905566733593
5,25000,0.45979250154585405
5,26000,0.21878693037176328
5,27000,0.45755534975290696
5,28000,1.0921351285591883
5,29000,0.14566943750545952
5,30000,0.3331154051269852
2,1000,15.982467760037709
2,2000,4.617998206701393
2,3000,4.398248255967791
2,4000,1.5734068489350324
2,5000,2.330236368019035
2,6000,1.949678402722046
2,7000,2.794805734133738
2,8000,3.845634707401937
2,9000,2.6948336128807315
2,10000,3.1230765961585534
2,11000,0.5796366505686954
2,12000,0.9128866749939789
2,13000,3.2754997403362593
2,14000,1.511426095446618
2,15000,0.9185237843736078
2,16000,0.9159421201977828
2,17000,0.30321330229406995
2,18000,0.8675307883622823
2,19000,0.33253404834896055
2,20000,1.710437104687499
2,21000,0.43037648039842147
2,22000,0.9055571849760197
2,23000,0.5500879844335524
2,24000,0.4116077842975324
2,25000,0.7510864065163761
2,26000,0.24518201385293598
2,27000,0.9710160013032343
2,28000,0.14926458753437943
2,29000,0.3243884221094047
2,30000,0.3336829065378184
3,1000,137.45574167317392
3,2000,6.194751946359793
3,3000,6.337792808745315
3,4000,2.541587403285489
3,5000,2.0551584513617454
3,6000,1.2262786921903592
3,7000,7.542697441371448
3,8000,0.6951910110673115
3,9000,1.3061861077979686
3,10000,1.909511347718362
3,11000,1.0178156574034747
3,12000,2.0987877014469642
3,13000,0.9580684409845635
3,14000,1.62245594305931
3,15000,1.1397183583838253
3,16000,0.339206895245394
3,17000,1.638281008825881
3,18000,0.6794053301826551
3,19000,2.110592639623683
3,20000,0.531541035065536
3,21000,0.9167893654614536
3,22000,0.3507530304891973
3,23000,1.0852887428929854
3,24000,0.2811791042464031
3,25000,0.7415326336541177
3,26000,0.7832378261248296
3,27000,0.3346364976220502
3,28000,0.35612989006496315
3,29000,0.27978508952188547
3,30000,0.34332258360142814
1,1000,34.66446019345701
1,2000,18.43554163045084
1,3000,11.261873433695099
1,4000,4.315724358544057
1,5000,1.16288695207259
1,6000,3.036574783075649
1,7000,1.7655692598213162
1,8000,5.820702314997565
1,9000,1.2246805590479082
1,10000,0.6866220618094048
1,11000,3.1018719112417674
1,12000,1.431951470828506
1,13000,2.7857289490035058
1,14000,0.9825759285671455
1,15000,2.3672206646748846
1,16000,1.1494305338277278
1,17000,1.3254047515435161
1,18000,0.5633772208333586
1,19000,0.6259895469541373
1,20000,0.49421590365579005
1,21000,0.4060204368112831
1,22000,3.494352979898866
1,23000,0.5672811867279339
1,24000,0.1466784528224036
1,25000,2.1223434756915345
1,26000,1.2474391783358558
1,27000,1.5827965283876768
1,28000,0.7555854024997779
1,29000,0.6218464065495064
1,30000,0.4697371453649572
4,1000,15.688596071179667
4,2000,8.026092272485203
4,3000,1.9770188759383154
4,4000,6.767359563593261
4,5000,2.8507990598216306
4,6000,1.9891595582599493
4,7000,1.253929310359932
4,8000,0.8549616115462981
4,9000,1.84382775684954
4,10000,0.8782461023891807
4,11000,4.096158059362734
4,12000,1.5067395098221223
4,13000,0.7669526349994144
4,14000,1.0016025042685892
4,15000,0.690695571447242
4,16000,1.1568765732066595
4,17000,0.781428365501226
4,18000,0.3445809817436777
4,19000,0.32881858472875797
4,20000,0.9792196714698984
4,21000,0.4799005917232102
4,22000,1.6872925800988965
4,23000,0.3258999647440105
4,24000,1.2437673374789222
4,25000,0.5258163630301286
4,26000,0.3268630695506623
4,27000,0.45625009629611696
4,28000,0.2530487332852817
4,29000,0.3197431074234745
4,30000,0.22204113843187862
