run,size,norm
4,500,70.91395349263637
4,1000,66.92378612899353
4,1500,14.768137877298757
4,2000,20.39728651044674
4,2500,8.794152869863916
4,3000,5.889203104324368
4,3500,11.327450004073691
4,4000,7.88534117426583
4,4500,7.3872936476408535
4,5000,9.751646999974396
4,5500,7.073884676859995
4,6000,6.138338471607009
4,6500,6.282077489984616
4,7000,5.408783125200787
4,7500,4.409345228431441
4,8000,26.343150433384864
4,8500,7.938951865637252
4,9000,4.195484000370082
4,9500,5.007897557399638
4,10000,8.709806610477616
4,10500,5.557478484285667
4,11000,6.213542039222965
4,11500,4.735570837495164
4,12000,7.098233050295254
4,12500,18.84397328452861
4,13000,11.95755657175616
4,13500,6.844106110671198
4,14000,4.800836282656488
4,14500,6.0697338776736425
4,15000,5.267479352360001
5,500,61.41887918178462
5,1000,37.914836111374086
5,1500,15.043157759222643
5,2000,13.507126468555128
5,2500,11.534036533584796
5,3000,23.511054255916818
5,3500,6.334655970183638
5,4000,10.328850257213778
5,4500,5.688676769923092
5,5000,10.431020395891641
5,5500,9.92714162299011
5,6000,9.502641891942138
5,6500,10.682666723492503
5,7000,5.349304756898166
5,7500,5.362687610210887
5,8000,4.767700161961883
5,8500,6.812143852677998
5,9000,4.668003473127887
5,9500,3.6456977402983273
5,10000,7.681421995228889
5,10500,6.9006469770354695
5,11000,4.775469156654674
5,11500,5.04024497769946
5,12000,4.712894505113517
5,12500,7.167662295129201
5,13000,4.843943156259691
5,13500,7.850285889895943
5,14000,6.324462686721975
5,14500,6.9092357315230615
5,15000,9.009974002728455
1,500,61.61342286258171
1,1000,45.87002834972553
1,1500,11.954928636654843
1,2000,27.92895361955819
1,2500,11.85456699800654
1,3000,15.425945628894102
1,3500,13.087925506487348
1,4000,7.164086971527582
1,4500,4.224901258718808
1,5000,7.3941780676608895
1,5500,8.54754121448733
1,6000,5.19694333685514
1,6500,5.093301838384086
1,7000,4.05024372982522
1,7500,6.84866039981375
1,8000,6.277142217612696
1,8500,7.427851511660645
1,9000,3.9410430107351826
1,9500,8.622592102359562
1,10000,4.071743901547185
1,10500,5.804156342060186
1,11000,4.346609238468422
1,11500,6.584669049393406
1,12000,5.432927754050676
1,12500,8.564768503783675
1,13000,14.232689459048585
1,13500,6.193191502316489
1,14000,8.95390333561853
1,14500,6.551437876184779
1,15000,6.29196940346531
3,500,114.85280581363597
3,1000,54.10062651053767
3,1500,19.069280149426394
3,2000,11.758710994562902
3,2500,9.513338458259698
3,3000,5.057076523300567
3,3500,11.250462308934353
3,4000,6.434585841854189
3,4500,16.0087650162229
3,5000,10.667709704906763
3,5500,14.268900762466128
3,6000,5.600407883798963
3,6500,12.84966903116502
3,7000,5.5920689186320525
3,7500,4.782654662525545
3,8000,5.842257024279966
3,8500,10.364865985935472
3,9000,5.025033218418494
3,9500,10.665920893588533
3,10000,5.5812327770240975
3,10500,6.39965243777628
3,11000,5.899320623934488
3,11500,5.203460779399904
3,12000,8.798954940247823
3,12500,10.591655727399859
3,13000,5.506690583354216
3,13500,9.776847842329218
3,14000,7.618950918550592
3,14500,6.0679567600731055
3,15000,5.419667016890365
2,500,101.34968840409272
2,1000,55.36055208327562
2,1500,21.245375834772812
2,2000,32.186905365312576
2,2500,11.148961287309387
2,3000,9.4859438002732
2,3500,11.770017857368321
2,4000,6.33133816113538
2,4500,12.453315745526833
2,5000,4.8044972309952065
2,5500,11.572827135136343
2,6000,7.972821309002792
2,6500,4.036052620492394
2,7000,5.14775097323207
2,7500,4.596822891583188
2,8000,4.057588845467555
2,8500,5.402647206206787
2,9000,5.866554140645254
2,9500,10.199392968840568
2,10000,5.604316095102135
2,10500,7.418195724160808
2,11000,7.178987387890233
2,11500,9.95733229143097
2,12000,5.982196676909641
2,12500,6.235068854133826
2,13000,5.304307516248414
2,13500,6.614049388529169
2,14000,8.814487674154943
2,14500,4.596637306868611
2,15000,6.12534343868953
