run,size,matrix_norm
3,500,380.2811784799823
3,1000,18.38191335317962
3,1500,5.237997319245464
3,2000,3.444829992673529
3,2500,4.267027447099486
3,3000,4.499919253848764
3,3500,4.075683846327452
3,4000,5.237022683793323
3,4500,22.681186188144668
3,5000,13.279266470652315
3,5500,3.5676394788695616
3,6000,4.49211909340235
3,6500,5.520895155303305
3,7000,4.34143460312987
3,7500,8.056803852765432
3,8000,4.118371223112438
3,8500,5.309599788566433
3,9000,6.614316707294409
3,9500,10.633163230054128
3,10000,18.633756043186967
3,10500,4.255693349740123
3,11000,4.254200004276745
3,11500,8.931290946536032
3,12000,6.840410806529506
3,12500,11.94237478806692
3,13000,7.4697279971419785
3,13500,3.5046006698970937
3,14000,3.6692769431586947
3,14500,5.079930686624771
3,15000,3.494357646866351
5,500,807.2216828870949
5,1000,32.93080621237541
5,1500,7.636270869314108
5,2000,15.320193443161825
5,2500,5.363956522408577
5,3000,8.20619037394086
5,3500,24.413125823961177
5,4000,4.295526935638874
5,4500,3.775146606668501
5,5000,4.448344452994629
5,5500,3.819245157081119
5,6000,5.31871662215344
5,6500,4.197038609914755
5,7000,3.1999696166909795
5,7500,3.6848676932176225
5,8000,4.655840445627082
5,8500,3.828689901045694
5,9000,3.6260478632023636
5,9500,3.281201467150977
5,10000,5.439299216183048
5,10500,4.507291977108975
5,11000,7.930493492045409
5,11500,13.906289461044636
5,12000,7.41313237773431
5,12500,11.325862688452322
5,13000,9.675138664768925
5,13500,5.785616368434124
5,14000,4.754924386157543
5,14500,5.888490687402693
5,15000,5.232739995365536
1,500,142.3025371786898
1,1000,11.455842025706358
1,1500,18.33118906964582
1,2000,13.724091390968075
1,2500,5.2822362895795285
1,3000,30.600801384646942
1,3500,11.1787782673194
1,4000,4.765352004533046
1,4500,6.728898251282523
1,5000,7.726691314646682
1,5500,3.6414911293315333
1,6000,4.298027176223497
1,6500,3.8785711993950205
1,7000,5.499968711429745
1,7500,4.057198193681137
1,8000,5.6767861435604186
1,8500,5.108046824436735
1,9000,6.326409312218604
1,9500,5.265976674875107
1,10000,6.359916203231217
1,10500,4.124684229945126
1,11000,3.195467897330162
1,11500,4.3513231388183895
1,12000,6.470237327622686
1,12500,6.601624306908046
1,13000,5.307808478933625
1,13500,7.68071654496165
1,14000,4.801623519655741
1,14500,4.940612632136182
1,15000,5.540924171606313
2,500,378.2767517875152
2,1000,17.364688433487522
2,1500,5.570196556010753
2,2000,3.4991437636276004
2,2500,13.12074120227061
2,3000,16.47050004231172
2,3500,11.080711153361953
2,4000,3.9378607736526936
2,4500,5.444632438418138
2,5000,3.590892853605664
2,5500,5.997595165199411
2,6000,21.490406423802852
2,6500,4.088391724118627
2,7000,15.44094714108465
2,7500,10.25124293487075
2,8000,3.8438127181023685
2,8500,5.961840243923521
2,9000,4.535200484207887
2,9500,6.287582517850218
2,10000,8.074261841401215
2,10500,3.907875311139754
2,11000,7.569099963612352
2,11500,4.97667398469387
2,12000,4.176520367814299
2,12500,8.149040966059053
2,13000,6.8618901154252345
2,13500,4.81768249695931
2,14000,5.945827997136203
2,14500,3.692262307236931
2,15000,4.3705070130412365
4,500,121.81528973551706
4,1000,23.832502147044426
4,1500,13.128265424069617
4,2000,9.914998079921459
4,2500,4.020734696402818
4,3000,4.609007498479206
4,3500,9.649552307401844
4,4000,3.774140950706702
4,4500,4.357576149787702
4,5000,6.430793198532821
4,5500,8.545693662042844
4,6000,5.036651063006969
4,6500,4.482605073745222
4,7000,3.9876040209209407
4,7500,3.9459526223424755
4,8000,5.508959503858687
4,8500,4.121512554035976
4,9000,8.952047166539613
4,9500,12.505946734982677
4,10000,3.172911017874188
4,10500,5.057757366287332
4,11000,7.152819067671701
4,11500,5.216076775227562
4,12000,3.2133530922477185
4,12500,3.750132850667718
4,13000,20.398890526602578
4,13500,8.136886236374032
4,14000,8.922544413181997
4,14500,19.18521624339274
4,15000,3.9401150680159933
