run,size,ratio,sampling_time_s,total_time_s
1,500,1876.825136412706,13.524157300000297,13.718517699999211
2,500,217.51478425009654,16.428903600000922,16.656656099999964
3,500,1530.2552035614065,13.967579699999987,14.17867219999971
4,500,10.479456329373818,15.156057100000908,15.46278490000077
5,500,247.80148976278466,13.305191699999341,13.471054300000105
6,500,1047.1026711832421,16.984978699998464,17.194910199999867
7,500,5645.577110768673,14.232437600001504,14.410840200000166
8,500,890.7981037847064,15.984031699999832,16.183234699999957
9,500,1931.7892552158262,13.617971199999374,13.81593729999986
10,500,1535.6588612075554,14.170122899999114,14.360445199999958
11,500,76.81120836377927,16.570986099999573,16.77870090000033
12,500,4363.043784050418,16.279912399999375,16.486888800000088
13,500,1500.6646154501796,13.749268599998686,13.93441249999887
14,500,71.32016559316729,14.430043099999239,14.595767400000113
15,500,27184.93745640173,15.739598000000115,15.999437800001033
16,500,15567.60171799653,14.352163699999437,14.562809999999445
17,500,11.750741160335101,13.52897590000066,13.69568480000089
18,500,9.185765184948398,15.133847099999912,15.34773529999984
19,500,39901.531378740976,15.041468999999779,15.303162399999565
20,500,316.0447165711459,14.416815399999905,14.576355300001524
21,500,21.772757911963915,13.804363499999454,13.989649899998767
1,1000,2540227.078802148,16.734286500000962,17.028802200000428
2,1000,889.3930346551847,14.637529800000266,14.983280500000546
3,1000,2584.5852378791724,14.504611099999238,14.79947220000031
4,1000,794.8817866341132,17.277614099999482,17.624781799999255
5,1000,316.80206077898004,21.054736300000513,21.34709600000133
6,1000,37.101903978231384,18.155392099999517,18.477898899998763
7,1000,6775.280335010863,13.422406499999852,13.675063399999999
8,1000,181798.50563863947,14.345790899998974,14.60938779999924
9,1000,2450.978782069392,14.894897399999536,15.143732999998974
10,1000,39621.77290785926,14.468877999999677,14.77006210000036
11,1000,210928698.00401777,14.402174300001207,14.753692600001159
12,1000,4.42761329320476,13.690108599999803,14.029339500000788
13,1000,329993.921388028,15.026465400000234,15.299290000000838
14,1000,11597077.897117393,14.408141399999295,14.727105699999811
15,1000,50119777.537893236,15.31816230000004,15.635630500000843
16,1000,8446.702212026397,14.327502000000095,14.565487400001075
17,1000,5001009089.107946,14.7119746999997,14.979211799998666
18,1000,215295119.5969999,14.00841600000058,14.262730399999782
19,1000,516620702.8781695,14.148726699999315,14.472790999998324
20,1000,264.8431647023468,13.702737499999785,14.014289299999291
21,1000,8098.2223190321665,14.9114167000007,15.177615399999922
1,1500,28.96390231086228,15.716665300000386,16.12856710000051
2,1500,15912.600561240448,13.871473200000764,14.283670000000711
3,1500,9712358.610569961,13.33298570000079,13.690617700000075
4,1500,1024286.8374805924,13.711186000000453,14.051609800000733
5,1500,75891.32993387073,13.782472299999426,14.211095999999088
6,1500,868303.8483756478,14.41607589999876,14.750170099998286
7,1500,1164618.677857478,15.78858450000007,16.139489699999103
8,1500,70404680.29407015,14.034076699999787,14.437773600000583
9,1500,154112932.77496356,16.060775900001317,16.430405200000678
10,1500,153.01149698838506,15.320240500001091,15.860628800000995
11,1500,1385.5036758623046,14.227854999999181,14.655502499999784
12,1500,208972.9798921175,15.501423899999281,15.796565700000428
13,1500,126.21666341255114,14.064349700000093,14.419233900000108
14,1500,703.2527035101831,15.353577800000494,15.70908480000071
15,1500,37865.85074149354,13.931692699999985,14.395100699999603
16,1500,218411.9403178445,13.6592270000001,13.97966919999999
17,1500,25363.649105189266,16.298639299999195,16.741754599999695
18,1500,115554.46860356559,15.802142799999274,16.19480019999901
19,1500,350518.47834663524,13.869676700000127,14.364364099999875
20,1500,237006.91856283782,17.363874399999986,17.798633599999448
21,1500,344.0020652257727,15.474404099999447,15.92934520000017
1,2000,226755.07602028054,16.336387400000604,16.816558300000906
2,2000,9865473033.57219,16.48210409999956,17.02329649999956
3,2000,695510.187060004,14.050079399999959,14.40137870000035
4,2000,23.71699504583575,15.727749899999253,16.176827199999025
5,2000,331535.5626572845,16.751707800000077,17.14202529999966
6,2000,61645.74868193017,13.699022399998285,14.351739399999133
7,2000,1.8845934492213603,14.864168199999767,15.288982699999906
8,2000,28297272.40341311,16.887873100000434,17.466010899999674
9,2000,1.4496153360218078,14.294139200001155,14.724693400001343
10,2000,1855.3967926265102,14.36271570000099,14.748402299999725
11,2000,17858529.762991592,14.564287800001694,15.011742600001526
12,2000,70788641.27903032,13.700961299999108,14.11010449999958
13,2000,1483059.9070567675,14.81764579999981,15.254060700000991
14,2000,106.36386749207053,14.395846499999607,14.866127499999493
15,2000,14848.243924374901,14.680657200000496,15.063573600000382
16,2000,797702.975184683,14.59896309999931,15.082002099999954
17,2000,241.1941476724718,13.943486600001052,14.288985400000456
18,2000,795.2829034376972,15.35114010000143,15.837374500000806
19,2000,304.8560063276126,14.45079480000095,15.02184970000053
20,2000,72383.28290660067,14.167096799999854,14.512515000000349
21,2000,32497159.34258597,13.896676500000467,14.331452700000227
1,2500,46.58110414695179,15.076955099999395,15.579068400000324
2,2500,24103.727997420126,15.963384299999234,16.613715800000136
3,2500,3.989235156435561,13.959079500000371,14.3674759000005
4,2500,958313521.0212765,18.087657600000966,18.657683299999917
5,2500,7014383.570054179,14.43224999999984,15.073907100000724
6,2500,2750.8127545941843,17.252885800000513,17.856881100000464
7,2500,1.3021359510621733,13.524503900000127,14.047336199999336
8,2500,4838.50538237562,16.848047899999074,17.31348849999995
9,2500,1.522939323725166,14.759083200000532,15.204653400000097
10,2500,744.3350577760045,14.084874199999831,14.689522399999987
11,2500,1.2354236306032194,15.432058200000029,15.916342100001202
12,2500,1089565309.612459,14.37708399999974,14.974654600000576
13,2500,2334555.035168192,14.167683699999543,14.56940510000095
14,2500,17367.781665163715,16.01165419999961,16.689231199999995
15,2500,2348507.5630689086,13.625726000000213,14.295966899999257
16,2500,1212.636264750439,14.619264599999951,15.226929000000382
17,2500,1.300808808125892,17.88906119999956,18.37770840000121
18,2500,1.6105553110151591,15.55711650000012,16.04374800000005
19,2500,274568.95223781856,13.993052900001203,14.610468200000469
20,2500,16983317.751041207,14.105752500001472,14.601943100000426
21,2500,459388.4194033041,14.282748500001617,14.800005900000542
1,3000,1.1686477263551074,14.775493799999822,15.282896099999562
2,3000,33000.267784386684,16.516615399999864,17.08127009999953
3,3000,1.2607836841424065,17.5163522999992,17.98966239999936
4,3000,5739.678237822046,16.807133899999826,17.459766600000876
5,3000,2067.847201378272,15.814904200000456,16.564757199999804
6,3000,13656215.445091665,15.14178340000035,15.913916600000448
7,3000,94.97593157577563,15.136913000000277,15.658405700000003
8,3000,820.1992703747268,15.373651899999459,15.970030299999053
9,3000,1222407759.1711483,15.306504199999836,16.03967200000079
10,3000,6601.847675953908,13.971596600000339,14.457988699999987
11,3000,2482.3705125058655,14.504289999998946,15.189072099999976
12,3000,899208.9510103088,14.989274600000499,15.598395799999707
13,3000,22604.3511633919,14.136717999999746,14.730174199999965
14,3000,364511.2180165423,13.374574099998426,14.024969099998998
15,3000,32.36611387030746,16.77674180000031,17.25410770000053
16,3000,106572.78719826894,18.5982683000002,19.32261380000091
17,3000,3.1812200743898926,15.195187900000747,15.809183800000028
18,3000,2160.325415853936,13.059675200000129,13.750683000000208
19,3000,3068086.0311585413,14.057890100000805,14.681990800001586
20,3000,1.9170955510394527,15.135445300000356,15.643861099999413
21,3000,11039.315759139588,14.10691339999903,14.709131999999954
1,3500,52775762.15226707,15.604287199999817,16.13993759999903
2,3500,351738.5517040368,13.817736499999228,14.625849499998367
3,3500,1653527.017709475,13.35125429999971,14.176468099998601
4,3500,10082.348052741429,13.961036599999716,14.60797939999975
5,3500,43891.4552898734,14.414709599999696,14.998866600000838
6,3500,1001493870.0432079,15.976888099999996,16.67453320000095
7,3500,881.8745248030415,13.546160500000042,14.182902399999875
8,3500,51157.29213930347,15.692511900000682,16.55930470000021
9,3500,31256.591467310776,14.256056199999875,15.039129900000262
10,3500,213.6495624534863,17.60474939999949,18.405032999999094
11,3500,7.187916569372575,14.973975599999903,15.769789600000877
12,3500,2780.7812893120113,19.020908500000587,19.745285000000877
13,3500,1768868.2410302733,16.61649270000089,17.284748100000797
14,3500,16617.19873989568,14.309650900000634,15.069046999999046
15,3500,10039.829699224336,13.856869899998856,14.605254300000524
16,3500,23228.43584472216,14.574967199998355,15.380572799998845
17,3500,208007.36048728996,14.805326099998638,15.383632400000351
18,3500,7162.253454035326,14.176977700000862,14.840138000001389
19,3500,2509.694945078146,13.668810499999381,14.280326199999763
20,3500,2.504479571573351,17.481281500000478,18.043235600000116
21,3500,6.036844109731097,17.022301799999696,17.644138400000884
1,4000,4.606581928130835,14.236084899999696,15.140819599999304
2,4000,13.282093824834638,14.440153100000316,15.297878600000331
3,4000,1292.0416241710332,14.500900699998965,15.414287399999012
4,4000,9.01982119002641,16.626981299999898,17.31936289999976
5,4000,30674035.13131817,13.26234900000054,14.160646799999085
6,4000,18479.89091300477,17.699555999999575,18.346595699998943
7,4000,6.578517991272675,16.517436800000723,17.38024850000147
8,4000,13358.586456878862,18.159328099998675,19.058079499998712
9,4000,1154.919272077465,14.088732800000798,14.97485830000005
10,4000,37586.24478479253,15.180235999998331,15.85536409999986
11,4000,35071.72001606232,15.768994400001247,16.620825800000603
12,4000,30326.104532333313,14.99900979999984,15.915553999999247
13,4000,6206.044929074549,14.660363400000278,15.380069299999377
14,4000,80661.0508205812,14.500691200000801,15.24691090000124
15,4000,12.831380083727899,16.759491999999227,17.533917400000064
16,4000,250.59190521200733,13.414005200000247,14.32252680000056
17,4000,54555554.885039136,16.9804323999997,17.800761799999236
18,4000,48916.263212547085,15.69991089999894,16.60893969999961
19,4000,891.1870165326795,15.502908399999797,16.218007299999954
20,4000,509806.3320584923,15.16987920000065,16.021234300000287
21,4000,289.65062101147487,14.750337800000125,15.64731319999919
1,4500,12623.632080410463,15.695411000000604,16.474827699999878
2,4500,2273.977789888194,16.42163690000052,17.401979700000084
3,4500,6.75021614430306,20.68349599999965,21.494788299998618
4,4500,38.90802347093896,15.612932600000931,16.564674600000217
5,4500,33940.94516606826,16.770422499999768,17.66104500000074
6,4500,29.88525433828912,14.113850200001252,15.159027400000923
7,4500,1691.0112282036048,14.698569500000303,15.688247100000808
8,4500,41.24687551467365,17.153785000000425,18.186199200001283
9,4500,713.1399258952495,18.38550740000028,19.161377300000822
10,4500,104749.52347036242,13.917084500000783,14.84056849999979
11,4500,1.6717248271727563,14.976737900000444,15.619648399999278
12,4500,431678.5584615701,16.382566600001155,17.340205200000128
13,4500,1.450799086822482,15.51331890000074,16.363431700001456
14,4500,501.18526857915936,13.5035515999989,14.445285099998728
15,4500,30.49011975993203,14.32848550000017,15.187084700000923
16,4500,1.479261213946892,14.04922009999973,14.832359999998516
17,4500,3285.997860799699,15.027554300000702,15.711839900000996
18,4500,4714.662988335857,15.180904900000314,16.223846599999888
19,4500,244.88207994067926,14.25655800000095,15.344171700000516
20,4500,15.414933108318209,14.751734999999826,15.613038099998448
21,4500,254807803.41210076,14.66353060000074,15.84518879999996
1,5000,184965415247.3326,14.295240100000228,15.493594700001267
2,5000,136.55412368133887,14.951925800000026,16.186212500000693
3,5000,3.5611757547898315,17.16456090000065,17.93724950000069
4,5000,6638.3490955321595,16.931021399999736,18.141122500001075
5,5000,1.045135145445054,14.013622799999212,14.896945000000414
6,5000,318.2237566452864,14.815734699999666,15.915632399999595
7,5000,880.1362441785393,15.45199540000067,16.493448299999727
8,5000,6798.103212014518,13.559230299999399,14.777735499999835
9,5000,26487.348673213466,14.912852499999644,15.921233400000347
10,5000,30875913.654326264,14.060155699999086,15.004502399999183
11,5000,2.5428093768549638,14.364964899999904,15.24466670000038
12,5000,89962.27414717621,14.334242799999629,15.293517399999473
13,5000,1.0204652221160917,15.305582799999684,15.994146299999557
14,5000,477.03246976112223,16.93911509999998,18.229853799999546
15,5000,852504742280.6302,17.388690300000235,18.54855150000003
16,5000,4796.188590098898,13.437448399999994,14.441389800000252
17,5000,507.44115107052744,13.979585800001587,15.02064220000102
18,5000,28149.35439336084,14.164090299998861,15.33171829999992
19,5000,640308.5793933095,15.102926699999443,16.140179899999566
20,5000,36.78409851268359,14.66998969999986,15.818746999999348
21,5000,45659.82460223264,15.110164100000475,16.27743040000132
1,5500,395.4076782636102,14.141444700000648,15.163698899999872
2,5500,7.091650985612336,15.55068940000092,16.750126800001453
3,5500,4021050.6496973303,16.090616399998908,17.26231740000003
4,5500,89.79479421838194,16.890249799998855,18.150255900000047
5,5500,326010.5706461545,16.05811039999935,17.036120400000073
6,5500,36928.7080463608,15.707784899999751,16.795855299998948
7,5500,1787175.7725610407,16.737383800000316,17.95154040000125
8,5500,6981691.648505848,14.206908100000874,15.251164200000858
9,5500,13873.869006020279,16.263040799998635,17.232062299999598
10,5500,515.2224442920617,13.789474499999415,14.956434799998533
11,5500,6.88145859141327,15.282303900001352,16.678613900001437
12,5500,576.3553461467138,15.556976300000315,16.55268729999989
13,5500,3724.295984968979,15.751968700000361,16.84747349999998
14,5500,123.25363290711776,16.29698499999904,17.3530652999998
15,5500,104.64015680646955,16.44421650000004,17.57590319999872
16,5500,352.9916610004009,17.772407099999327,18.898221600000397
17,5500,241.7151269091655,15.749935100000584,16.98826360000021
18,5500,325.66190648463737,13.994289899999785,15.238785999999891
19,5500,7.479670905106258,17.470380400000067,18.68013890000111
20,5500,3063.9675365979174,13.916636299998572,15.050337799999397
21,5500,1065655.571524713,16.63974690000032,17.7762359999997
1,6000,11.264836763399373,13.354930800000147,14.734009800000422
2,6000,673.1920340460676,15.614931799998885,16.810357999998814
3,6000,9.124629271612545,15.863728399999673,17.143430199999784
4,6000,2016.57847049589,17.85623609999857,19.33232439999847
5,6000,281971.56441724335,17.814808400000402,19.265677499999583
